"","30","",INDRA,ROAD,BLACKBURN SOUTH,"3130"
"","1","",ACOL,COURT,MULGRAVE,"3170"
"1","6","",MONTEREY,AVENUE,GLEN WAVERLEY,"3150"
"","5","",BATH,ROAD,GLEN IRIS,"3146"
"","2","",WAGSTAFF,STREET,MOUNT WAVERLEY,"3149"
"63","97","99",MONASH,DRIVE,MULGRAVE,"3170"
"5","13","",CITY,ROAD,RINGWOOD,"3134"
"","22","",LORRAINE,DRIVE,BURWOOD EAST,"3151"
"","669","",BURKE,ROAD,CAMBERWELL,"3124"
"","1","",NARMARA,STREET,BURWOOD EAST,"3151"
"","13","",LOCH,STREET,SURREY HILLS,"3127"
"","1","",STRICKLAND,DRIVE,WHEELERS HILL,"3150"
"1","21","",WARRINA,STREET,CHADSTONE,"3148"
"","3","",GLENVILLE,ROAD,GLEN WAVERLEY,"3150"
"3","25","",HAYDEN,ROAD,CLAYTON SOUTH,"3169"
"","98","",BROWNS,ROAD,CLAYTON,"3168"
"","22","",LANARK,STREET,CLAYTON SOUTH,"3169"
"","16","",GRIEVE,STREET,BALWYN NORTH,"3104"
"","74","",TRAM,ROAD,DONCASTER,"3108"
"","4","",SUTHERLAND,PLACE,BURWOOD,"3125"
"","8","",PEPPERMINT,COURT,DONCASTER EAST,"3109"
"","7","",DONALD,PLACE,DONCASTER,"3108"
"","34","",SONIA,STREET,RINGWOOD,"3134"
"","19","",BROWNING,AVENUE,CLAYTON SOUTH,"3169"
"","5","",HARLAW,COURT,WHEELERS HILL,"3150"
"","286","",STEPHENSONS,ROAD,MOUNT WAVERLEY,"3149"
"","33","",POLICE,ROAD,MULGRAVE,"3170"
"","2","",CHAPLIN,COURT,TEMPLESTOWE,"3106"
"","56","",HEATHERDALE,ROAD,MITCHAM,"3132"
"3","525","",HIGHBURY,ROAD,BURWOOD EAST,"3151"
"","17","",HOTHAM,STREET,MONT ALBERT,"3127"
"9","619","",DONCASTER,ROAD,DONCASTER,"3108"
"","16","",VIEWHILL,ROAD,BALWYN NORTH,"3104"
"","21","",SUTTON,STREET,BALWYN NORTH,"3104"
"","20","",KITCHENER,STREET,BOX HILL SOUTH,"3128"
"","11","",BARRINGUN,CRESCENT,CLAYTON SOUTH,"3169"
"","19","",JOCELYN,AVENUE,BALWYN NORTH,"3104"
"","404","",PORTER,STREET,TEMPLESTOWE,"3106"
"305","13","15",GOODSON,STREET,DONCASTER,"3108"
"","8","",NORFOLK,AVENUE,OAKLEIGH,"3166"
"12","62","",WELLINGTON,ROAD,CLAYTON,"3168"
"","9","",FLINDERS,STREET,MITCHAM,"3132"
"2","15","19",HEATHERDALE,ROAD,RINGWOOD,"3134"
"","43","",CREEK,ROAD,MITCHAM,"3132"
"1","8","",KEMP,STREET,BURWOOD,"3125"
"","33","",MONT,COURT,VERMONT SOUTH,"3133"
"","1","",TOWNSEND,STREET,GLEN WAVERLEY,"3150"
"","42","",GOLF LINKS,AVENUE,OAKLEIGH,"3166"
"","2","",WINGROVE,STREET,FOREST HILL,"3131"
"","20","",BAREENA,GROVE,DONCASTER EAST,"3109"
"","313","",PORTER,STREET,TEMPLESTOWE,"3106"
"","3","",MIRABELLA,CRESCENT,BOX HILL SOUTH,"3128"
"","11","",TRAM,ROAD,DONCASTER,"3108"
"","49","",MONASH,STREET,BOX HILL SOUTH,"3128"
"","7","",APPLEWOOD,COURT,DONCASTER EAST,"3109"
"9","1","",NANGNAK,LANE,MONT ALBERT,"3127"
"1","188","190",HIGH,STREET,DONCASTER,"3108"
"","51A","",WINTERS,WAY,DONCASTER,"3108"
"","24","",HILLINGDON,CRESCENT,DONCASTER,"3108"
"","6","",KANGERONG,ROAD,BOX HILL,"3128"
"1","8","",MENARRA,STREET,DONCASTER,"3108"
"","120","",LUM,ROAD,WHEELERS HILL,"3150"
"","692","",CANTERBURY,ROAD,VERMONT,"3133"
"","100","",WELLINGTON,ROAD,CLAYTON,"3168"
"1","15","",THOMAS,STREET,DONCASTER EAST,"3109"
"","11","",CHRISTA,AVENUE,BURWOOD EAST,"3151"
"3","23","",EDWARDS,STREET,BURWOOD,"3125"
"","4","",WINTON,STREET,BURWOOD,"3125"
"","6","",BENNETT,AVENUE,MOUNT WAVERLEY,"3149"
"","13","",FRANCIS,STREET,MOUNT WAVERLEY,"3149"
"","281","",PORTER,STREET,TEMPLESTOWE,"3106"
"2","2","",FRANKLIN,ROAD,DONCASTER EAST,"3109"
"","17","19",LILLIAN,STREET,CLAYTON,"3168"
"2","2","",SIMPSONS,ROAD,BOX HILL,"3128"
"","11","",BENTHAM,COURT,BURWOOD,"3125"
"","1095","",DONCASTER,ROAD,DONCASTER EAST,"3109"
"","7","",DAMALA,STREET,DONCASTER EAST,"3109"
"","9","",CRELLIN,STREET,DONCASTER EAST,"3109"
"","55","",CREEK,ROAD,MITCHAM,"3132"
"","17","",RELOWE,CRESCENT,BALWYN,"3103"
"","1","",GWENDA,STREET,BOX HILL SOUTH,"3128"
"","25","",HUXLEY,AVENUE,MULGRAVE,"3170"
"","28","",MORAWA,DRIVE,MULGRAVE,"3170"
"","958","",WHITEHORSE,ROAD,BOX HILL,"3128"
"","400","",HUNTINGDALE,ROAD,MOUNT WAVERLEY,"3149"
"","47","",JUBILEE,STREET,MOUNT WAVERLEY,"3149"
"","79","",HIGH,STREET,GLEN IRIS,"3146"
"3","20","",CHURCHILL,STREET,DONCASTER EAST,"3109"
"","13","",STANTON,STREET,DONCASTER,"3108"
"","140","142",CANTERBURY,ROAD,BLACKBURN SOUTH,"3130"
"1","76","",SPRINGVALE,ROAD,NUNAWADING,"3131"
"","675","",WHITEHORSE,ROAD,MONT ALBERT,"3127"
"3","33","",SUFFOLK,ROAD,SURREY HILLS,"3127"
"","10","",BARKLY,STREET,RINGWOOD,"3134"
"","10","",RIVERVIEW,ROAD,BALWYN NORTH,"3104"
"","47","",THE BOULEVARD,,BALWYN NORTH,"3104"
"","29","",COOKSON,WAY,BURWOOD,"3125"
"","2","",RAMSAY,CLOSE,DONCASTER EAST,"3109"
"16","18","",PETER,STREET,DONCASTER EAST,"3109"
"","82","",ROSLYN,STREET,BURWOOD,"3125"
"","35","",KENMAN,CLOSE,TEMPLESTOWE,"3106"
"","4","",GINA,COURT,DONCASTER EAST,"3109"
"","27","",HALLOWS,STREET,GLEN WAVERLEY,"3150"
"","13","",VICTORIA,AVENUE,MITCHAM,"3132"
"3","14","",TERRARA,ROAD,VERMONT,"3133"
"","689","",CANTERBURY,ROAD,SURREY HILLS,"3127"
"","9","",KINTORE,CRESCENT,BOX HILL,"3128"
"","6A","",COUNTY,CLOSE,WHEELERS HILL,"3150"
"1","21","",HERBERT,STREET,MOUNT WAVERLEY,"3149"
"","926","",WHITEHORSE,ROAD,BOX HILL,"3128"
"","1","",SUMMIT,ROAD,BURWOOD,"3125"
"","1","",WINDERMERE,AVENUE,DONCASTER EAST,"3109"
"","19","",ELAROO,AVENUE,CAMBERWELL,"3124"
"","67","",COOKSON,STREET,CAMBERWELL,"3124"
"","2","",RONALD,STREET,MITCHAM,"3132"
"","20C","",BLACKBURN,ROAD,BLACKBURN,"3130"
"","54","",ST CLEMS,ROAD,DONCASTER EAST,"3109"
"","16","",ELMSTEAD,DRIVE,WHEELERS HILL,"3150"
"98B","271","",POLICE,ROAD,MULGRAVE,"3170"
"6","203","217",MAHONEYS,ROAD,FOREST HILL,"3131"
"","418","",STATION,STREET,BOX HILL,"3128"
"","48A","",SUMMERHILL,ROAD,GLEN IRIS,"3146"
"","18","",APOLLO,COURT,BLACKBURN,"3130"
"7","43","",INGLESBY,ROAD,CAMBERWELL,"3124"
"2","5","",YUNKI,COURT,ASHWOOD,"3147"
"5","46","",OAKES,AVENUE,CLAYTON SOUTH,"3169"
"","56","58",RICKETTS,ROAD,MOUNT WAVERLEY,"3149"
"","13","",ARDGOUR,STREET,BALWYN NORTH,"3104"
"","8","",ELLSA,STREET,BALWYN NORTH,"3104"
"","14","16",CLIFFORD,STREET,HUNTINGDALE,"3166"
"1","5","",MOONSTONE,COURT,WHEELERS HILL,"3150"
"","12","",KIREEP,ROAD,BALWYN,"3103"
"1","60","",WAVERLEY,ROAD,CHADSTONE,"3148"
"","42","",HARLINGTON,STREET,CLAYTON,"3168"
"","6","",BEDDOWS,STREET,BURWOOD,"3125"
"","4","12",THE HIGHWAY,,MOUNT WAVERLEY,"3149"
"21","47","",YERRIN,STREET,BALWYN,"3103"
"","28","",NORBERT,STREET,BALWYN,"3103"
"4","34","",WORDSWORTH,AVENUE,CLAYTON SOUTH,"3169"
"","4","",CARRAMAR,STREET,CHADSTONE,"3148"
"","53","",TRENTWOOD,AVENUE,BALWYN NORTH,"3104"
"","5","",PATIO,COURT,VERMONT SOUTH,"3133"
"1","145","",THROUGH,ROAD,CAMBERWELL,"3124"
"","9","",TYROL,COURT,DONCASTER EAST,"3109"
"9","2","",EDGAR,STREET,GLEN IRIS,"3146"
"","11","13",HOMESTEAD,ROAD,TEMPLESTOWE,"3106"
"","26","",MCLAREN,STREET,MOUNT WAVERLEY,"3149"
"","26","",ELMHURST,ROAD,BLACKBURN,"3130"
"","60","",TRISTANIA,STREET,DONCASTER EAST,"3109"
"2","37","",THEA,GROVE,DONCASTER EAST,"3109"
"","18","",KILDARE,STREET,BURWOOD,"3125"
"17","20","22",BRIXTON,RISE,GLEN IRIS,"3146"
"","25","",BANKSIA,STREET,BLACKBURN,"3130"
"","22","",KING ARTHUR,DRIVE,GLEN WAVERLEY,"3150"
"","37","",VIEW,STREET,MONT ALBERT,"3127"
"","28","",HAMILTON,PLACE,MOUNT WAVERLEY,"3149"
"","19","",NEDLANDS,COURT,DONCASTER EAST,"3109"
"","3","",WILLURAH,STREET,FOREST HILL,"3131"
"","474","",BLACKBURN,ROAD,GLEN WAVERLEY,"3150"
"","21","",EILEEN,ROAD,CLAYTON SOUTH,"3169"
"4","601","",BURKE,ROAD,CAMBERWELL,"3124"
"2","2","",HOCKING,COURT,MOUNT WAVERLEY,"3149"
"","12","",ALMOND,STREET,BALWYN NORTH,"3104"
"","2","",DUNSMUIR,DRIVE,MOUNT WAVERLEY,"3149"
"4","83","85",ESSEX,ROAD,SURREY HILLS,"3127"
"2","377","383",SPRINGFIELD,ROAD,NUNAWADING,"3131"
"","1246","",TOORAK,ROAD,CAMBERWELL,"3124"
"","20","",EDGEWOOD,AVENUE,BURWOOD EAST,"3151"
"","24","",STAMFORD,ROAD,OAKLEIGH,"3166"
"","9","",CONRAD,PLACE,WHEELERS HILL,"3150"
"","1166","",RIVERSDALE,ROAD,BOX HILL SOUTH,"3128"
"","37B","",ATKINSON,STREET,TEMPLESTOWE,"3106"
"","6","",MALDON,CRESCENT,DONCASTER EAST,"3109"
"","49","",LEE ANN,STREET,FOREST HILL,"3131"
"","170","",BURWOOD,HIGHWAY,BURWOOD EAST,"3151"
"","55","",DEEP CREEK,ROAD,MITCHAM,"3132"
"","4","",NELSE,COURT,WHEELERS HILL,"3150"
"","23","",PARKMORE,ROAD,FOREST HILL,"3131"
"","17","",WOOLWICH,DRIVE,MULGRAVE,"3170"
"","9","",MARGARET GRAY,CLOSE,GLEN WAVERLEY,"3150"
"","25","",DORSET,STREET,GLEN WAVERLEY,"3150"
"","2","",WALTER,STREET,GLEN WAVERLEY,"3150"
"","21","",KIAMA,COURT,OAKLEIGH EAST,"3166"
"","18","",RUSSELL,STREET,CAMBERWELL,"3124"
"","1","",NEPEAN,STREET,GLEN IRIS,"3146"
"","46","",PASCOE,STREET,GLEN IRIS,"3146"
"","95","",DELLFIELD,DRIVE,TEMPLESTOWE,"3106"
"","3","",OSPREY,STREET,VERMONT,"3133"
"1","37","39",ATKINSON,STREET,CHADSTONE,"3148"
"","40A","",MOUNT PLEASANT,ROAD,NUNAWADING,"3131"
"","391","",CAMBERWELL,ROAD,CAMBERWELL,"3124"
"","1","",WESTBOURNE,GROVE,CAMBERWELL,"3124"
"","261A","",WHITEHORSE,ROAD,BLACKBURN,"3130"
"","15","",FAULKNER,STREET,BLACKBURN SOUTH,"3130"
"","178","",SURREY,ROAD,BLACKBURN,"3130"
"","393","",MIDDLEBOROUGH,ROAD,BOX HILL,"3128"
"","7","",REUBEN,COURT,BLACKBURN SOUTH,"3130"
"1","96","",MAIN,STREET,BLACKBURN,"3130"
"","41","",WHITES,LANE,GLEN WAVERLEY,"3150"
"","16","",GRANDVIEW,ROAD,BOX HILL SOUTH,"3128"
"","1","",MERLIN,STREET,DONCASTER,"3108"
"","51","53",VICTORIA,STREET,DONCASTER,"3108"
"2","11","",GRAHAM,STREET,GLEN WAVERLEY,"3150"
"","2","",LING,COURT,MULGRAVE,"3170"
"","4","",WELLINGTON,ROAD,BOX HILL,"3128"
"","47","",JOLIMONT,ROAD,FOREST HILL,"3131"
"","17","",BRUCE,STREET,MOUNT WAVERLEY,"3149"
"2","20","",TRAM,ROAD,DONCASTER,"3108"
"","294","",GEORGE,STREET,DONCASTER,"3108"
"2","18","",TENNYSON,STREET,BURWOOD,"3125"
"1","13","",WRIDGWAY,AVENUE,BURWOOD,"3125"
"204","770B","",TOORAK,ROAD,GLEN IRIS,"3146"
"","24","",GRANDVIEW,AVENUE,GLEN IRIS,"3146"
"","61","",TUNSTALL,SQUARE,DONCASTER EAST,"3109"
"","497","",CLAYTON,ROAD,CLAYTON SOUTH,"3169"
"","2","",STRADELLA,AVENUE,VERMONT SOUTH,"3133"
"2","19","",LABURNUM,STREET,BLACKBURN,"3130"
"1","8","",MOUNT PLEASANT,ROAD,NUNAWADING,"3131"
"","23","",TRACEY,STREET,DONCASTER EAST,"3109"
"","766","",WHITEHORSE,ROAD,MONT ALBERT,"3127"
"","30","",KAURI,GROVE,GLEN WAVERLEY,"3150"
"","11","15",JINDABYNE,AVENUE,CHADSTONE,"3148"
"","6","",QUERCUS,COURT,CAMBERWELL,"3124"
"","20","",MOUNTAIN VIEW,ROAD,BALWYN NORTH,"3104"
"","411","413",CLAYTON,ROAD,CLAYTON SOUTH,"3169"
"","48","",WATTLE,GROVE,MULGRAVE,"3170"
"","6","",SUMMIT,CRESCENT,GLEN WAVERLEY,"3150"
"","16","",EXCALIBUR,AVENUE,GLEN WAVERLEY,"3150"
"","49","",WINFIELD,ROAD,BALWYN NORTH,"3104"
"","66","",HARRISON,AVENUE,BURWOOD,"3125"
"","36","",RENWICK,STREET,GLEN IRIS,"3146"
"","111","",ATKINSON,STREET,TEMPLESTOWE,"3106"
"3","12","",MUMMERY,STREET,MOUNT WAVERLEY,"3149"
"","63","",JUBILEE,STREET,MOUNT WAVERLEY,"3149"
"","2","",NEVA,COURT,MOUNT WAVERLEY,"3149"
"","267","",WAVERLEY,ROAD,MOUNT WAVERLEY,"3149"
"1","19","",EUGENIA,STREET,NUNAWADING,"3131"
"","18","",PRESTIGE,DRIVE,CLAYTON SOUTH,"3169"
"","7","",STATESMAN,AVENUE,BURWOOD EAST,"3151"
"","4","",MIDDLE,ROAD,CAMBERWELL,"3124"
"","1","",LOCH,STREET,CAMBERWELL,"3124"
"","5","",ARTHURSON,STREET,MOUNT WAVERLEY,"3149"
"","327","",WAVERLEY,ROAD,MOUNT WAVERLEY,"3149"
"","24","",DENVER,CRESCENT,MULGRAVE,"3170"
"","3","",ADOBE,COURT,VERMONT,"3133"
"","4","",WATTON,CLOSE,CLAYTON SOUTH,"3169"
"","29","",BULLEEN,ROAD,BALWYN NORTH,"3104"
"","1","",MALEI,COURT,TEMPLESTOWE,"3106"
"1","11","",SIMPSON,STREET,MITCHAM,"3132"
"4","4","",BATTEN,STREET,GLEN WAVERLEY,"3150"
"","25","",ASCOT,STREET,DONCASTER EAST,"3109"
"","34","",CHURINGA,AVENUE,MITCHAM,"3132"
"","28","",HAMMOND,STREET,RINGWOOD,"3134"
"","2","",WEMBLEY,COURT,FOREST HILL,"3131"
"","10","",THORNHILL,DRIVE,FOREST HILL,"3131"
"","5","",MILLS,STREET,GLEN IRIS,"3146"
"","8","",TORMEY,STREET,BALWYN NORTH,"3104"
"","18","",VEGA,STREET,BALWYN NORTH,"3104"
"101","1072","",BURKE,ROAD,BALWYN NORTH,"3104"
"1","21","",LEOPOLD,STREET,BURWOOD,"3125"
"","25","",FULTON,CRESCENT,BURWOOD,"3125"
"","64","",FORDHAM,AVENUE,CAMBERWELL,"3124"
"","8","",LYNDEN,STREET,CAMBERWELL,"3124"
"","2","",YARRINUP,AVENUE,CHADSTONE,"3148"
"","7","",STOCKADE,DRIVE,WHEELERS HILL,"3150"
"","1","",MARTIN,PLACE,GLEN WAVERLEY,"3150"
"","958","",RIVERSDALE,ROAD,SURREY HILLS,"3127"
"","8","",IRWIN,STREET,CLAYTON,"3168"
"","148","",WINFIELD,ROAD,BALWYN NORTH,"3104"
"","141A","",MAROONDAH,HIGHWAY,RINGWOOD,"3134"
"","20","",JUNE,AVENUE,BALWYN NORTH,"3104"
"","5","",SUGAR GUM,DRIVE,MULGRAVE,"3170"
"","19","",VICTOR,ROAD,GLEN IRIS,"3146"
"","34","",REGENT,STREET,MOUNT WAVERLEY,"3149"
"","44","",HAMILTON,STREET,MONT ALBERT,"3127"
"3","5","",AUMANN,DRIVE,TEMPLESTOWE,"3106"
"1","160","",BLACKBURN,ROAD,BLACKBURN SOUTH,"3130"
"","4","",PLEASANT VIEW,CRESCENT,WHEELERS HILL,"3150"
"","22","",ALEX,AVENUE,WHEELERS HILL,"3150"
"","34","",DAVEY,AVENUE,OAKLEIGH,"3166"
"","801","",FERNTREE GULLY,ROAD,WHEELERS HILL,"3150"
"2","1277","",TOORAK,ROAD,CAMBERWELL,"3124"
"","32","",ALBANY,DRIVE,MULGRAVE,"3170"
"","34","",JORDAN,STREET,ASHWOOD,"3147"
"","28","",LARCH,STREET,BLACKBURN,"3130"
"","8","",OCTANTIS,STREET,DONCASTER EAST,"3109"
"","11","",MELDRUM,CLOSE,DONCASTER EAST,"3109"
"8","35","",DUNLOP,ROAD,MULGRAVE,"3170"
"3","15","",KALANG,ROAD,CAMBERWELL,"3124"
"101","37","43",VICTORIA,STREET,DONCASTER,"3108"
"11","1","",MONASH GREEN,DRIVE,CLAYTON,"3168"
"4","1","",BELMONT,AVENUE,GLEN IRIS,"3146"
"","9","",LILLIAN,STREET,GLEN IRIS,"3146"
"","8","",GERALD,STREET,BLACKBURN,"3130"
"","110","",WINDSOR,CRESCENT,SURREY HILLS,"3127"
"","8","",STEWART,STREET,MOUNT WAVERLEY,"3149"
"","37","",BRADSTREET,ROAD,MOUNT WAVERLEY,"3149"
"","87","",BLACKBURN,ROAD,MOUNT WAVERLEY,"3149"
"2","24","",BOND,STREET,RINGWOOD,"3134"
"","59","",THROUGH,ROAD,CAMBERWELL,"3124"
"","62","",NURLENDI,ROAD,VERMONT,"3133"
"6","11","",YARRBAT,AVENUE,BALWYN,"3103"
"","2","",MAY,COURT,GLEN WAVERLEY,"3150"
"","74","76",ATKINSON,STREET,TEMPLESTOWE,"3106"
"","39","",DENT,STREET,GLEN IRIS,"3146"
"","76","",AYR,STREET,DONCASTER,"3108"
"","38","",MANGANA,DRIVE,MULGRAVE,"3170"
"","15","",WHITES,LANE,GLEN WAVERLEY,"3150"
"6","710","",HIGH STREET,ROAD,GLEN WAVERLEY,"3150"
"","522","",HIGH STREET,ROAD,MOUNT WAVERLEY,"3149"
"","28","",ABBEY,WALK,VERMONT,"3133"
"","8","",ALFRED,GROVE,OAKLEIGH EAST,"3166"
"","160","",ATHERTON,ROAD,OAKLEIGH,"3166"
"","12","",CROWN,CLOSE,OAKLEIGH EAST,"3166"
"","47","",BRANDON PARK,DRIVE,WHEELERS HILL,"3150"
"7","10","",WEBB,STREET,BURWOOD,"3125"
"","22","",HIBISCUS,DRIVE,WHEELERS HILL,"3150"
"","6","",JERSEY,STREET,BALWYN,"3103"
"","101","",COOTAMUNDRA,DRIVE,WHEELERS HILL,"3150"
"","3","",RUSSELL,STREET,NUNAWADING,"3131"
"","9","",ROGER,COURT,NUNAWADING,"3131"
"","49","",WILLOW,AVENUE,GLEN WAVERLEY,"3150"
"4","4","",LEDDY,STREET,FOREST HILL,"3131"
"1","9","",FORTUNA,STREET,CLAYTON,"3168"
"7","32","",SPRINGVALE,ROAD,NUNAWADING,"3131"
"","1351","1363",NORTH,ROAD,HUNTINGDALE,"3166"
"3","6","",MARIAN,COURT,BLACKBURN,"3130"
"","26","",CALDERWOOD,AVENUE,WHEELERS HILL,"3150"
"","20","",SALVANA,AVENUE,MITCHAM,"3132"
"","11","",PEACHWOOD,RISE,DONCASTER EAST,"3109"
"","20","",FORTESCUE,GROVE,VERMONT SOUTH,"3133"
"","12","",MACULATA,WALK,VERMONT SOUTH,"3133"
"","13","",REGENT,STREET,MOUNT WAVERLEY,"3149"
"","513","",WAVERLEY,ROAD,MOUNT WAVERLEY,"3149"
"","3","",ACLAND,CLOSE,MULGRAVE,"3170"
"","8","",HARTNETT,CLOSE,MULGRAVE,"3170"
"","79","",LOUGHNAN,ROAD,RINGWOOD,"3134"
"","18","",BIZLEY,STREET,MOUNT WAVERLEY,"3149"
"6","28","",COLE,CRESCENT,CHADSTONE,"3148"
"104","300","",ELGAR,ROAD,BOX HILL SOUTH,"3128"
"","694","",CANTERBURY,ROAD,VERMONT,"3133"
"","2","",VICTOR,ROAD,GLEN IRIS,"3146"
"","10","",FRANKLYN,STREET,OAKLEIGH EAST,"3166"
"","744","",CANTERBURY,ROAD,VERMONT,"3133"
"","26","",BRINGA,AVENUE,CAMBERWELL,"3124"
"","29","",CARROLL,CRESCENT,GLEN IRIS,"3146"
"","19","",HALLEY,AVENUE,CAMBERWELL,"3124"
"","21","",COMPTON,STREET,GLEN WAVERLEY,"3150"
"","11","",RUSKIN,CLOSE,TEMPLESTOWE,"3106"
"1","12","",BEGA,STREET,CHADSTONE,"3148"
"","10","",HIGHFIELD,AVENUE,BLACKBURN SOUTH,"3130"
"","11","",FRANCIS,STREET,CLAYTON,"3168"
"","21","",ALLISON,COURT,VERMONT,"3133"
"","20","",BARTER,CRESCENT,FOREST HILL,"3131"
"","2","",ROTHESAY,COURT,TEMPLESTOWE,"3106"
"330C","155","221",WARRIGAL,ROAD,BURWOOD,"3125"
"3","10","",ASHTED,ROAD,BOX HILL,"3128"
"","23","",PRATICO,COURT,FOREST HILL,"3131"
"","818","",HIGH STREET,ROAD,GLEN WAVERLEY,"3150"
"","4","",WATTLEBIRD,COURT,BURWOOD,"3125"
"2","8","",BEVAN,STREET,BALWYN,"3103"
"","19","",TUDOR,STREET,BURWOOD,"3125"
"","6","",TOBIAS,AVENUE,GLEN WAVERLEY,"3150"
"","45","",GARNETT,ROAD,WHEELERS HILL,"3150"
"5","110","112",BEVERLEY,STREET,DONCASTER EAST,"3109"
"2","14","",KING,STREET,BALWYN,"3103"
"1","4","",ELIZABETH,STREET,DONCASTER EAST,"3109"
"101","110","",KING,STREET,DONCASTER EAST,"3109"
"","11","",CLENDON,COURT,TEMPLESTOWE,"3106"
"","27","",HATFIELD,STREET,BALWYN NORTH,"3104"
"","10","",LOXLEY,COURT,DONCASTER EAST,"3109"
"1","5","",FERNHILL,STREET,GLEN WAVERLEY,"3150"
"","9","",BELTANA,COURT,WHEELERS HILL,"3150"
"","15","",MAY,STREET,DONCASTER EAST,"3109"
"","193","",BLACKBURN,ROAD,MOUNT WAVERLEY,"3149"
"1","16","",KINGSTON,STREET,MOUNT WAVERLEY,"3149"
"","91","",OSBORNE,AVENUE,MOUNT WAVERLEY,"3149"
"","9","",BOYD,AVENUE,OAKLEIGH EAST,"3166"
"7","11","15",JINDABYNE,AVENUE,CHADSTONE,"3148"
"4","2","",HOTHAM,STREET,MONT ALBERT,"3127"
"","17","",NORFOLK,AVENUE,OAKLEIGH,"3166"
"","6","",ALEXANDER,STREET,MOUNT WAVERLEY,"3149"
"","62","",ROSELAND,GROVE,DONCASTER,"3108"
"","21","",MERNDA,AVENUE,GLEN IRIS,"3146"
"","57","",ESDALE,STREET,NUNAWADING,"3131"
"","10","",TULLIMBAR,CIRCUIT,VERMONT SOUTH,"3133"
"","8","",GYMEA,COURT,GLEN WAVERLEY,"3150"
"","8","",DAVID,STREET,BOX HILL SOUTH,"3128"
"","118","",GORDON,STREET,BALWYN,"3103"
"","23","",KILSYTH,AVENUE,BURWOOD,"3125"
"6","36","",MOUNT PLEASANT,ROAD,NUNAWADING,"3131"
"4","458","",MIDDLEBOROUGH,ROAD,BLACKBURN,"3130"
"","49","",VICTORIA,CRESCENT,MONT ALBERT,"3127"
"","3","",WHYTE,GROVE,MONT ALBERT,"3127"
"","4","",KAWANA,CRESCENT,GLEN WAVERLEY,"3150"
"","90","",KING ARTHUR,DRIVE,GLEN WAVERLEY,"3150"
"","833","",HIGH STREET,ROAD,GLEN WAVERLEY,"3150"
"","5","",CARRAMAR,AVENUE,GLEN WAVERLEY,"3150"
"8","19","",KIREEP,ROAD,BALWYN,"3103"
"","10","",SELBY,STREET,MOUNT WAVERLEY,"3149"
"","37","",HAVERBRACK,DRIVE,MULGRAVE,"3170"
"","73","",RENSHAW,STREET,DONCASTER EAST,"3109"
"","10","",THE AVENUE,,BLACKBURN,"3130"
"","36","",WESTMINSTER,CLOSE,BLACKBURN SOUTH,"3130"
"5","17","",BELMONT,AVENUE,GLEN IRIS,"3146"
"","57","",MULLUM MULLUM,ROAD,RINGWOOD,"3134"
"","24","",CRATLOE,ROAD,MOUNT WAVERLEY,"3149"
"","9","",MARCELLA,COURT,OAKLEIGH EAST,"3166"
"","2A","",ABBOT,COURT,GLEN WAVERLEY,"3150"
"","9","",PENN,STREET,BALWYN NORTH,"3104"
"4","43","",CARINISH,ROAD,CLAYTON,"3168"
"","172","",SPRINGVALE,ROAD,GLEN WAVERLEY,"3150"
"","5","",SINGER,AVENUE,GLEN WAVERLEY,"3150"
"","39","",ALBANY,CRESCENT,SURREY HILLS,"3127"
"","113","",HIGHFIELD,ROAD,CAMBERWELL,"3124"
"","6","",LENNE,COURT,CAMBERWELL,"3124"
"","51","",NELSON,STREET,RINGWOOD,"3134"
"","4","",KENNON,STREET,DONCASTER EAST,"3109"
"","11","",HIGHLAND,AVENUE,MITCHAM,"3132"
"","6","",CORAL,COURT,VERMONT SOUTH,"3133"
"","23","",SHAFTSBURY,DRIVE,MULGRAVE,"3170"
"","14","",BELINDA,CRESCENT,DONCASTER EAST,"3109"
"1","72","",FULTON,STREET,CLAYTON,"3168"
"2","400","",MONT ALBERT,ROAD,MONT ALBERT,"3127"
"","932","",WAVERLEY,ROAD,WHEELERS HILL,"3150"
"","445","",STATION,STREET,BOX HILL,"3128"
"1","59","",AVENUE,ROAD,CAMBERWELL,"3124"
"","52","",WELLMAN,STREET,BOX HILL SOUTH,"3128"
"","174B","",WARRIGAL,ROAD,OAKLEIGH,"3166"
"3","1","",EDNA,STREET,MOUNT WAVERLEY,"3149"
"","10","",DANIELLE,COURT,VERMONT SOUTH,"3133"
"59","16","",POPLAR,STREET,BOX HILL,"3128"
"","33","",CULWELL,AVENUE,MITCHAM,"3132"
"","12","",SILVERWOOD,WAY,GLEN WAVERLEY,"3150"
"","51","",LARKSPUR,CIRCUIT,GLEN WAVERLEY,"3150"
"","86","",MURRAY,DRIVE,BURWOOD,"3125"
"3","17","",FIRTH,STREET,DONCASTER,"3108"
"","10","",HOMESTEAD,DRIVE,WHEELERS HILL,"3150"
"41","155","221",WARRIGAL,ROAD,BURWOOD,"3125"
"","6","",MARGATE,CRESCENT,GLEN WAVERLEY,"3150"
"","2","",BURLEY,COURT,MULGRAVE,"3170"
"","15","",THOMPSON,STREET,GLEN WAVERLEY,"3150"
"1","3","",MAVERSTON,STREET,GLEN IRIS,"3146"
"1208","39","",KINGSWAY,,GLEN WAVERLEY,"3150"
